Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Engagement_Score,Cashback_Per_Order,Address_Stability,Device_Per_Tenure,Churn_Probability,Churn_Percentage,Risk_Level
0.0,8.0,3,laptop & accessory,2,divorced,1,0,2.0,142.27,0,0.0,142.27,1.0,3.0,0.06330686892319648,6.3306868923196475,Low
13.0,8.0,4,laptop & accessory,3,divorced,7,0,0.0,134.48,0,13.0,9.605714285714285,0.5,0.2857142857142857,0.0451079971135122,4.510799711351219,Low
2.0,34.0,6,laptop & accessory,5,married,2,0,1.0,25.0,0,1.0,8.333333333333334,0.6666666666666666,2.0,0.05183791547337459,5.183791547337459,Low
2.0,7.0,4,mobile phone,1,married,3,0,4.0,145.44,0,0.4,48.48,1.0,1.3333333333333333,0.020286397585129644,2.0286397585129645,Low
25.0,17.0,3,laptop & accessory,3,married,9,0,4.0,131.49,0,5.0,5.057307692307693,0.34615384615384615,0.11538461538461539,0.013803948514891945,1.3803948514891946,Low
18.0,13.0,3,mobile phone,3,married,5,1,2.0,144.77,0,6.0,7.619473684210527,0.2631578947368421,0.15789473684210525,0.03735451759028211,3.7354517590282112,Low
6.0,16.0,4,laptop & accessory,2,divorced,3,1,6.0,188.22,0,0.8571428571428571,26.888571428571428,0.42857142857142855,0.5714285714285714,0.022583151718199728,2.258315171819973,Low
7.0,27.0,1,laptop & accessory,1,single,2,0,7.0,153.37,0,0.875,19.17125,0.25,0.125,0.017277949989115467,1.7277949989115466,Low
1.0,9.0,4,mobile phone,5,married,3,0,1.0,148.41,0,0.5,74.205,1.5,2.0,0.48502470784088336,48.50247078408834,Medium
6.0,36.0,5,mobile phone,4,single,3,0,2.0,153.37,0,2.0,21.91,0.42857142857142855,0.7142857142857143,0.08943253320175161,8.943253320175161,Low
11.0,34.0,2,laptop & accessory,3,single,6,1,4.0,188.97,1,2.2,15.7475,0.5,0.16666666666666666,0.3840977329673237,38.40977329673237,Medium
19.0,13.0,3,fashion,3,married,7,0,7.0,208.45,0,2.375,10.4225,0.35,0.15,0.029471640151865996,2.9471640151865994,Low
26.0,6.0,4,fashion,4,single,9,0,3.0,229.45,0,6.5,8.498148148148148,0.3333333333333333,0.14814814814814814,0.015386102227844029,1.538610222784403,Low
12.0,28.0,3,fashion,5,single,2,1,8.0,208.8,0,1.3333333333333333,16.06153846153846,0.15384615384615385,0.23076923076923078,0.2287190200720362,22.87190200720362,Low
11.0,13.0,4,laptop & accessory,2,divorced,6,0,2.0,190.02,0,3.6666666666666665,15.835,0.5,0.3333333333333333,0.020810692213119167,2.0810692213119166,Low
14.0,7.0,4,grocery,5,married,4,0,17.0,293.23,0,0.7777777777777778,19.54866666666667,0.26666666666666666,0.26666666666666666,0.017614094587291285,1.7614094587291285,Low
16.0,10.0,2,laptop & accessory,1,married,4,1,4.0,177.31,0,3.2,10.43,0.23529411764705882,0.11764705882352941,0.016748782673519848,1.6748782673519849,Low
0.0,30.0,3,mobile phone,4,single,9,0,2.0,135.97,0,0.0,135.97,9.0,3.0,0.7655251528989735,76.55251528989734,High
21.0,9.0,4,grocery,3,married,5,0,7.0,296.69,0,2.625,13.485909090909091,0.22727272727272727,0.18181818181818182,0.020589552654801113,2.0589552654801113,Low
5.0,19.0,4,mobile phone,2,divorced,10,1,3.0,164.29,0,1.25,27.381666666666664,1.6666666666666667,0.6666666666666666,0.3229294349823062,32.29294349823062,Medium
14.0,15.0,5,fashion,4,married,4,0,9.0,262.57,0,1.4,17.504666666666665,0.26666666666666666,0.3333333333333333,0.03302719010925693,3.302719010925693,Low
15.0,35.0,3,laptop & accessory,3,married,3,0,2.0,145.56,0,5.0,9.0975,0.1875,0.1875,0.015840228226392878,1.5840228226392878,Low
25.0,33.0,4,grocery,3,divorced,4,0,18.0,288.07,0,1.3157894736842106,11.079615384615384,0.15384615384615385,0.15384615384615385,0.014648107498110232,1.4648107498110232,Low
20.0,11.0,5,others,4,married,4,0,9.0,312.89,0,2.0,14.899523809523808,0.19047619047619047,0.23809523809523808,0.04358951019317671,4.358951019317671,Low
6.0,13.0,3,laptop & accessory,5,married,1,0,3.0,143.73,0,1.5,20.532857142857143,0.14285714285714285,0.42857142857142855,0.015467143282180218,1.5467143282180218,Low
30.0,7.0,3,others,5,married,4,1,5.0,297.01,0,5.0,9.580967741935483,0.12903225806451613,0.0967741935483871,0.014647910986754203,1.4647910986754202,Low
8.0,35.0,5,laptop & accessory,3,married,3,0,8.0,192.12,0,0.8888888888888888,21.346666666666668,0.3333333333333333,0.5555555555555556,0.022760309656964555,2.2760309656964557,Low
6.0,13.0,3,laptop & accessory,5,divorced,1,0,3.0,143.73,0,1.5,20.532857142857143,0.14285714285714285,0.42857142857142855,0.015769740075569104,1.5769740075569103,Low
11.0,16.0,6,grocery,3,married,9,0,11.0,254.36,1,0.9166666666666666,21.19666666666667,0.75,0.5,0.12759981590438968,12.759981590438969,Low
8.0,29.0,3,mobile phone,5,married,4,1,2.0,140.14,0,2.6666666666666665,15.57111111111111,0.4444444444444444,0.3333333333333333,0.14593321006162085,14.593321006162085,Low
2.0,8.0,4,mobile phone,5,married,3,0,3.0,160.91,0,0.5,53.63666666666666,1.0,1.3333333333333333,0.024287041469326493,2.4287041469326494,Low
8.0,13.0,4,laptop & accessory,3,single,3,0,11.0,173.09,0,0.6666666666666666,19.232222222222223,0.3333333333333333,0.4444444444444444,0.020287341420614044,2.0287341420614045,Low
7.0,21.0,3,fashion,1,married,2,0,5.0,179.78,1,1.1666666666666667,22.4725,0.25,0.375,0.11968135813053964,11.968135813053964,Low
22.0,24.0,3,laptop & accessory,1,married,2,1,7.0,168.04,0,2.75,7.306086956521739,0.08695652173913043,0.13043478260869565,0.01374497559615622,1.374497559615622,Low
23.0,13.0,3,watch,2,divorced,5,0,0.0,123.8,0,23.0,5.158333333333333,0.20833333333333334,0.125,0.021656858949537845,2.1656858949537847,Low
0.0,15.0,1,mobile phone,3,married,2,0,4.0,144.01,0,0.0,144.01,2.0,1.0,0.10281033090092628,10.281033090092627,Low
1.0,23.0,6,mobile phone,5,single,3,1,8.0,164.19,1,0.1111111111111111,82.095,1.5,3.0,0.7836938287003734,78.36938287003734,High
28.0,6.0,1,grocery,2,married,3,0,0.0,247.32,0,28.0,8.528275862068964,0.10344827586206896,0.034482758620689655,0.013388887146756082,1.338888714675608,Low
7.0,15.0,5,mobile phone,2,single,2,0,3.0,148.42,0,1.75,18.5525,0.25,0.625,0.028257497950074706,2.8257497950074706,Low
0.0,10.0,4,laptop & accessory,1,single,2,1,4.0,158.28,1,0.0,158.28,2.0,4.0,0.6200571883035811,62.00571883035811,Medium
1.0,7.0,4,mobile phone,2,single,3,1,9.0,151.86,1,0.1,75.93,1.5,2.0,0.6294338974161232,62.94338974161232,Medium
1.0,22.0,5,mobile phone,5,married,2,0,4.0,172.74,0,0.2,86.37,1.0,2.5,0.26669519791342733,26.669519791342733,Low
7.0,14.0,4,fashion,3,divorced,2,0,8.0,241.91,0,0.7777777777777778,30.23875,0.25,0.5,0.03755338236807567,3.755338236807567,Low
12.0,17.0,4,laptop & accessory,2,single,3,1,4.0,181.66,0,2.4,13.973846153846154,0.23076923076923078,0.3076923076923077,0.02492528387747,2.492528387747,Low
11.0,35.0,3,laptop & accessory,2,divorced,4,0,7.0,162.61,0,1.375,13.550833333333335,0.3333333333333333,0.25,0.019869693034926993,1.9869693034926992,Low
16.0,31.0,4,fashion,5,married,3,1,9.0,199.06,0,1.6,11.709411764705882,0.17647058823529413,0.23529411764705882,0.1301278687920623,13.012786879206232,Low
6.0,22.0,4,laptop & accessory,1,married,7,0,3.0,191.67,0,1.5,27.381428571428568,1.0,0.5714285714285714,0.037075241183301,3.7075241183301,Low
28.0,8.0,4,others,5,married,9,0,0.0,290.38,0,28.0,10.013103448275862,0.3103448275862069,0.13793103448275862,0.014312303610348387,1.4312303610348387,Low
9.0,7.0,5,fashion,5,married,3,1,7.0,202.52,0,1.125,20.252000000000002,0.3,0.5,0.10455878015865601,10.4558780158656,Low
2.0,13.0,4,watch,1,married,7,0,3.0,125.32,0,0.5,41.77333333333333,2.3333333333333335,1.3333333333333333,0.12131761035023095,12.131761035023095,Low
18.0,7.0,4,laptop & accessory,5,married,7,1,4.0,179.54,0,3.6,9.449473684210526,0.3684210526315789,0.21052631578947367,0.06044683969693143,6.044683969693143,Low
0.0,15.0,3,watch,5,single,2,0,2.0,127.28,0,0.0,127.28,2.0,3.0,0.5753738612181742,57.53738612181743,Medium
18.0,31.0,4,laptop & accessory,1,married,1,0,8.0,159.06,0,2.0,8.371578947368421,0.05263157894736842,0.21052631578947367,0.014971964239678223,1.4971964239678222,Low
2.0,25.0,3,laptop & accessory,1,married,5,0,2.0,142.62,0,0.6666666666666666,47.54,1.6666666666666667,1.0,0.027549939663441752,2.754993966344175,Low
29.0,7.0,4,fashion,1,married,5,0,3.0,227.39,0,7.25,7.579666666666666,0.16666666666666666,0.13333333333333333,0.014761001218710565,1.4761001218710565,Low
8.0,8.0,3,laptop & accessory,1,married,3,0,7.0,157.62,0,1.0,17.513333333333335,0.3333333333333333,0.3333333333333333,0.016245941077080713,1.6245941077080712,Low
27.0,7.0,5,grocery,3,married,6,1,3.0,254.65,0,6.75,9.094642857142857,0.21428571428571427,0.17857142857142858,0.015284150991982288,1.5284150991982288,Low
24.0,7.0,4,grocery,2,married,11,0,4.0,298.99,0,4.8,11.9596,0.44,0.16,0.01450661031419446,1.450661031419446,Low
6.0,31.0,4,laptop & accessory,1,married,3,0,8.0,178.09,0,0.6666666666666666,25.44142857142857,0.42857142857142855,0.5714285714285714,0.019784743199782885,1.9784743199782886,Low
27.0,13.0,4,laptop & accessory,2,single,4,0,3.0,149.5,0,6.75,5.339285714285714,0.14285714285714285,0.14285714285714285,0.014326448049385626,1.4326448049385627,Low
1.0,33.0,4,mobile phone,1,married,3,0,3.0,154.04,0,0.25,77.02,1.5,2.0,0.2284212954464489,22.84212954464489,Low
5.0,7.0,6,laptop & accessory,3,married,2,0,5.0,168.45,0,0.8333333333333334,28.075,0.3333333333333333,1.0,0.015936544136897074,1.5936544136897073,Low
15.0,29.0,4,laptop & accessory,1,married,5,1,4.0,179.67,0,3.0,11.229375,0.3125,0.25,0.02389993189908541,2.389993189908541,Low
1.0,7.0,6,mobile phone,3,single,3,0,1.0,138.59,1,0.5,69.295,1.5,3.0,0.6612822087400547,66.12822087400548,Medium
8.0,27.0,2,mobile phone,3,divorced,2,0,1.0,150.85,0,4.0,16.76111111111111,0.2222222222222222,0.2222222222222222,0.030781614875958187,3.0781614875958185,Low
7.0,27.0,2,laptop & accessory,2,single,2,0,7.0,153.37,0,0.875,19.17125,0.25,0.25,0.017611295706972875,1.7611295706972876,Low
14.0,7.0,4,laptop & accessory,3,married,9,0,2.0,192.28,1,4.666666666666667,12.818666666666667,0.6,0.26666666666666666,0.04004292326436436,4.004292326436436,Low
1.0,26.0,5,mobile phone,4,married,3,1,1.0,149.13,1,0.5,74.565,1.5,2.5,0.7720597486019531,77.20597486019531,High
15.0,8.0,1,laptop & accessory,5,divorced,8,0,3.0,162.72,0,3.75,10.17,0.5,0.0625,0.01594798168398872,1.594798168398872,Low
11.0,32.0,4,laptop & accessory,3,married,5,1,8.0,169.49,0,1.2222222222222223,14.124166666666667,0.4166666666666667,0.3333333333333333,0.041676760248945316,4.167676024894532,Low
9.0,6.0,3,laptop & accessory,4,married,1,0,5.0,152.28,0,1.5,15.228,0.1,0.3,0.014833824662578992,1.4833824662578992,Low
9.0,31.0,4,watch,4,single,5,1,2.0,123.13,1,3.0,12.312999999999999,0.5,0.4,0.7494990843197538,74.94990843197537,High
23.0,15.0,5,grocery,4,divorced,8,0,4.0,256.2,0,4.6,10.674999999999999,0.3333333333333333,0.20833333333333334,0.014787626701668003,1.4787626701668004,Low
0.0,8.0,4,laptop & accessory,4,single,8,1,2.0,199.07,1,0.0,199.07,8.0,4.0,0.8035366690741854,80.35366690741854,High
1.0,13.0,4,mobile phone,5,married,6,1,3.0,145.73,1,0.25,72.865,3.0,2.0,0.7894344973727531,78.9434497372753,High
12.0,9.0,5,laptop & accessory,1,married,5,0,6.0,177.49,0,1.7142857142857142,13.653076923076924,0.38461538461538464,0.38461538461538464,0.02316156622128502,2.316156622128502,Low
1.0,11.0,4,laptop & accessory,3,divorced,3,1,4.0,166.62,0,0.2,83.31,1.5,2.0,0.4228857871826658,42.28857871826658,Medium
7.0,6.0,4,fashion,5,divorced,10,0,6.0,204.82,1,1.0,25.6025,1.25,0.5,0.23135364087031443,23.135364087031444,Low
0.0,34.0,3,laptop & accessory,4,divorced,2,0,4.0,162.72,0,0.0,162.72,2.0,3.0,0.30113350800791594,30.113350800791594,Medium
2.0,33.0,3,laptop & accessory,3,divorced,5,0,1.0,143.35,0,1.0,47.78333333333333,1.6666666666666667,1.0,0.06571185296776345,6.5711852967763456,Low
7.0,15.0,3,laptop & accessory,3,divorced,2,0,3.0,157.14,0,1.75,19.6425,0.25,0.375,0.017599979673742355,1.7599979673742356,Low
20.0,7.0,3,fashion,4,married,1,0,3.0,219.57,0,5.0,10.455714285714285,0.047619047619047616,0.14285714285714285,0.01749692952483886,1.749692952483886,Low
9.0,9.0,4,watch,2,single,1,0,1.0,120.45,0,4.5,12.045,0.1,0.4,0.07348983144958013,7.348983144958013,Low
12.0,30.0,4,grocery,1,married,1,0,3.0,220.31,0,3.0,16.946923076923078,0.07692307692307693,0.3076923076923077,0.02734096811763519,2.734096811763519,Low
5.0,19.0,4,laptop & accessory,1,married,2,1,6.0,183.55,0,0.7142857142857143,30.59166666666667,0.3333333333333333,0.6666666666666666,0.02506338673921129,2.506338673921129,Low
9.0,16.0,5,fashion,3,married,3,1,16.0,231.85,0,0.5294117647058824,23.185,0.3,0.5,0.07995860514552523,7.995860514552524,Low
9.0,10.0,5,mobile phone,3,divorced,3,0,1.0,137.81,0,4.5,13.781,0.3,0.5,0.029008670110788237,2.9008670110788235,Low
19.0,8.0,5,grocery,4,married,4,1,7.0,268.72,0,2.375,13.436000000000002,0.2,0.25,0.05988485437649499,5.988485437649499,Low
28.0,8.0,5,others,3,divorced,5,0,11.0,291.87,0,2.3333333333333335,10.06448275862069,0.1724137931034483,0.1724137931034483,0.014583569596860862,1.4583569596860861,Low
4.0,8.0,4,mobile phone,4,married,2,1,8.0,160.79,0,0.4444444444444444,32.158,0.4,0.8,0.06243706039126693,6.243706039126693,Low
1.0,12.0,4,mobile phone,1,single,3,0,3.0,156.17,0,0.25,78.085,1.5,2.0,0.25369145762896456,25.369145762896455,Low
28.0,24.0,4,fashion,3,divorced,10,0,9.0,232.39,0,2.8,8.013448275862068,0.3448275862068966,0.13793103448275862,0.015900707038998492,1.5900707038998492,Low
14.0,18.0,4,laptop & accessory,3,married,3,0,5.0,188.23,0,2.3333333333333335,12.548666666666666,0.2,0.26666666666666666,0.02145405035676744,2.145405035676744,Low
0.0,9.0,3,laptop & accessory,3,single,10,0,0.0,145.77,1,0.0,145.77,10.0,3.0,0.7445257442377125,74.45257442377124,High
15.0,18.0,3,laptop & accessory,1,married,4,1,0.0,150.87,0,15.0,9.429375,0.25,0.1875,0.02537192445969837,2.537192445969837,Low
20.0,29.0,3,fashion,2,divorced,2,0,6.0,203.12,1,2.857142857142857,9.672380952380953,0.09523809523809523,0.14285714285714285,0.11068538300636702,11.068538300636702,Low
11.0,16.0,5,fashion,3,married,4,0,11.0,232.06,0,0.9166666666666666,19.338333333333335,0.3333333333333333,0.4166666666666667,0.039808762020349546,3.9808762020349544,Low
0.0,13.0,3,watch,2,single,2,0,2.0,126.1,0,0.0,126.1,2.0,3.0,0.41114709512204695,41.1147095122047,Medium
14.0,9.0,4,others,3,divorced,2,0,13.0,305.41,0,1.0,20.360666666666667,0.13333333333333333,0.26666666666666666,0.029563046140814685,2.9563046140814686,Low
19.0,20.0,2,grocery,3,single,8,1,9.0,261.95,1,1.9,13.0975,0.4,0.1,0.4512705433078529,45.127054330785285,Medium
0.0,10.0,3,mobile phone,2,divorced,2,1,6.0,136.91,1,0.0,136.91,2.0,3.0,0.5900028244360788,59.00028244360788,Medium
0.0,13.0,1,watch,2,divorced,9,0,0.0,125.34,0,0.0,125.34,9.0,1.0,0.45665266946036454,45.66526694603645,Medium
1.0,7.0,5,laptop & accessory,1,married,8,0,3.0,172.75,0,0.25,86.375,4.0,2.5,0.6113354160407273,61.133541604072725,Medium
1.0,8.0,4,mobile phone,1,single,3,0,1.0,141.11,0,0.5,70.555,1.5,2.0,0.4729223392035197,47.292233920351975,Medium
11.0,29.0,4,fashion,3,single,1,0,8.0,195.26,0,1.2222222222222223,16.271666666666665,0.08333333333333333,0.3333333333333333,0.04925189209952415,4.925189209952415,Low
8.0,8.0,4,mobile phone,4,married,3,1,4.0,148.42,1,1.6,16.49111111111111,0.3333333333333333,0.4444444444444444,0.14787041382646943,14.787041382646942,Low
25.0,34.0,1,grocery,3,divorced,3,1,2.0,232.47,0,8.333333333333334,8.941153846153846,0.11538461538461539,0.038461538461538464,0.016145166547164854,1.6145166547164853,Low
1.0,17.0,5,laptop & accessory,2,divorced,3,1,5.0,182.69,0,0.16666666666666666,91.345,1.5,2.5,0.4930039073604958,49.30039073604958,Medium
20.0,7.0,4,others,1,married,11,0,3.0,321.27,0,5.0,15.298571428571428,0.5238095238095238,0.19047619047619047,0.0479735400277447,4.79735400277447,Low
6.0,19.0,4,grocery,5,single,2,1,15.0,262.58,1,0.375,37.51142857142857,0.2857142857142857,0.5714285714285714,0.3664051703964882,36.64051703964882,Medium
1.0,33.0,4,laptop & accessory,1,single,3,0,5.0,186.8,0,0.16666666666666666,93.4,1.5,2.0,0.35594499033381155,35.594499033381155,Medium
1.0,9.0,4,mobile phone,3,single,3,0,3.0,152.83,0,0.25,76.415,1.5,2.0,0.39643105381655364,39.64310538165536,Medium
7.0,6.0,4,watch,4,divorced,6,0,2.0,132.94,0,2.3333333333333335,16.6175,0.75,0.5,0.03420156664550411,3.420156664550411,Low
3.0,30.0,1,grocery,4,single,5,1,0.0,231.94,1,3.0,57.985,1.25,0.25,0.6144853804379731,61.448538043797306,Medium
3.0,7.0,3,mobile phone,4,married,2,0,7.0,137.48,0,0.375,34.37,0.5,0.75,0.021297724405021333,2.1297724405021334,Low
14.0,9.0,4,others,3,married,2,0,10.0,319.36,0,1.2727272727272727,21.290666666666667,0.13333333333333333,0.26666666666666666,0.04841034257139711,4.841034257139711,Low
22.0,14.0,4,grocery,4,divorced,7,0,3.0,231.2,0,5.5,10.052173913043477,0.30434782608695654,0.17391304347826086,0.014432819322767932,1.4432819322767931,Low
9.0,14.0,3,watch,3,single,2,0,0.0,119.04,1,9.0,11.904,0.2,0.3,0.5758363110642538,57.58363110642538,Medium
8.0,6.0,4,laptop & accessory,2,divorced,1,0,0.0,153.63,0,8.0,17.07,0.1111111111111111,0.4444444444444444,0.01943129879137235,1.943129879137235,Low
30.0,35.0,4,grocery,1,married,4,0,0.0,241.18,0,30.0,7.78,0.12903225806451613,0.12903225806451613,0.014598253664417938,1.4598253664417937,Low
3.0,14.0,1,fashion,5,divorced,1,1,3.0,214.16,0,0.75,53.54,0.25,0.25,0.038030226281092726,3.8030226281092725,Low
24.0,8.0,5,laptop & accessory,4,married,6,0,2.0,154.82,0,8.0,6.1928,0.24,0.2,0.01381207874121218,1.381207874121218,Low
8.0,12.0,3,watch,3,married,1,1,2.0,135.06,0,2.6666666666666665,15.006666666666668,0.1111111111111111,0.3333333333333333,0.038506643807663936,3.8506643807663936,Low
9.0,9.0,4,watch,2,divorced,4,0,0.0,121.77,0,9.0,12.177,0.4,0.4,0.22861453542720406,22.861453542720405,Low
13.0,8.0,3,laptop & accessory,4,divorced,6,0,0.0,143.27,0,13.0,10.233571428571429,0.42857142857142855,0.21428571428571427,0.03065598290520343,3.065598290520343,Low
14.0,8.0,4,laptop & accessory,3,single,3,1,7.0,168.11,0,1.75,11.207333333333334,0.2,0.26666666666666666,0.06189549265929632,6.1895492659296325,Low
19.0,13.0,5,fashion,2,single,8,0,3.0,213.65,0,4.75,10.682500000000001,0.4,0.25,0.0618762938926928,6.18762938926928,Low
4.0,9.0,5,laptop & accessory,2,single,7,1,1.0,193.77,0,2.0,38.754000000000005,1.4,1.0,0.34563634649369956,34.56363464936996,Medium
10.0,19.0,5,fashion,2,single,2,0,3.0,213.58,0,2.5,19.416363636363638,0.18181818181818182,0.45454545454545453,0.13665214615608282,13.665214615608281,Low
1.0,7.0,4,fashion,5,married,3,0,8.0,199.12,0,0.1111111111111111,99.56,1.5,2.0,0.4182690250517093,41.826902505170935,Medium
9.0,23.0,4,fashion,4,divorced,2,0,10.0,205.2,0,0.8181818181818182,20.52,0.2,0.4,0.07631166564163948,7.631166564163948,Low
20.0,9.0,6,grocery,4,married,5,1,8.0,293.72,0,2.2222222222222223,13.986666666666668,0.23809523809523808,0.2857142857142857,0.06621530412375759,6.621530412375759,Low
1.0,23.0,4,fashion,5,single,4,1,3.0,210.64,1,0.25,105.32,2.0,2.0,0.7945121605591017,79.45121605591017,High
1.0,15.0,4,laptop & accessory,1,married,2,0,2.0,168.42,0,0.3333333333333333,84.21,1.0,2.0,0.050862131181937734,5.086213118193774,Low
24.0,12.0,3,others,3,single,8,0,15.0,295.37,0,1.5,11.8148,0.32,0.12,0.014350495452179956,1.4350495452179957,Low
20.0,17.0,5,fashion,2,divorced,4,1,3.0,215.71,0,5.0,10.271904761904763,0.19047619047619047,0.23809523809523808,0.0401317372846674,4.01317372846674,Low
2.0,33.0,5,laptop & accessory,5,divorced,3,0,5.0,172.24,0,0.3333333333333333,57.413333333333334,1.0,1.6666666666666667,0.03739468870607658,3.739468870607658,Low
9.0,12.0,1,mobile phone,5,divorced,2,1,0.0,116.01,1,9.0,11.601,0.2,0.1,0.6126843607486423,61.268436074864226,Medium
12.0,14.0,2,mobile phone,3,married,3,0,4.0,151.1,0,2.4,11.623076923076923,0.23076923076923078,0.15384615384615385,0.017861224283310762,1.7861224283310762,Low
0.0,6.0,4,laptop & accessory,1,married,7,0,2.0,147.75,0,0.0,147.75,7.0,4.0,0.5972249463914184,59.72249463914184,Medium
6.0,11.0,5,laptop & accessory,3,divorced,3,0,9.0,186.62,0,0.6,26.66,0.42857142857142855,0.7142857142857143,0.01818035516430171,1.818035516430171,Low
1.0,7.0,4,laptop & accessory,3,married,3,0,8.0,177.96,0,0.1111111111111111,88.98,1.5,2.0,0.1500411021607011,15.00411021607011,Low
6.0,8.0,3,mobile phone,3,divorced,2,0,4.0,136.0,0,1.2,19.428571428571427,0.2857142857142857,0.42857142857142855,0.02294589561448534,2.2945895614485337,Low
19.0,6.0,4,fashion,5,married,3,1,5.0,206.73,0,3.1666666666666665,10.3365,0.15,0.2,0.054923806563235686,5.492380656323569,Low
5.0,19.0,3,laptop & accessory,2,married,3,0,3.0,144.03,0,1.25,24.005,0.5,0.5,0.018810053440729568,1.8810053440729568,Low
5.0,15.0,3,laptop & accessory,2,divorced,2,1,5.0,163.22,0,0.8333333333333334,27.203333333333333,0.3333333333333333,0.5,0.019434921331168156,1.9434921331168156,Low
1.0,31.0,6,mobile phone,1,single,3,1,1.0,136.18,1,0.5,68.09,1.5,3.0,0.7847785357371057,78.47785357371056,High
0.0,21.0,4,mobile phone,5,married,1,0,3.0,147.74,0,0.0,147.74,1.0,4.0,0.3366432845367703,33.66432845367703,Medium
20.0,9.0,4,laptop & accessory,1,married,4,0,5.0,198.79,0,3.3333333333333335,9.466190476190476,0.19047619047619047,0.19047619047619047,0.020140096105879187,2.0140096105879186,Low
11.0,6.0,2,laptop & accessory,2,single,1,0,8.0,176.25,0,1.2222222222222223,14.6875,0.08333333333333333,0.16666666666666666,0.014459303642919951,1.4459303642919952,Low
18.0,12.0,4,fashion,2,single,7,0,8.0,188.65,0,2.0,9.928947368421053,0.3684210526315789,0.21052631578947367,0.04854435771085612,4.854435771085612,Low
1.0,10.0,4,mobile phone,5,single,3,1,8.0,158.48,1,0.1111111111111111,79.24,1.5,2.0,0.7233379997397551,72.33379997397552,High
0.0,27.0,1,watch,1,single,2,0,2.0,126.78,0,0.0,126.78,2.0,1.0,0.23685519041751024,23.685519041751025,Low
8.0,32.0,3,laptop & accessory,5,married,3,0,0.0,142.86,1,8.0,15.873333333333335,0.3333333333333333,0.3333333333333333,0.06115516471837361,6.115516471837361,Low
9.0,6.0,3,watch,4,single,2,1,2.0,123.02,1,3.0,12.302,0.2,0.3,0.6188048666444294,61.880486664442934,Medium
11.0,17.0,4,mobile phone,5,married,8,0,4.0,159.52,0,2.2,13.293333333333335,0.6666666666666666,0.3333333333333333,0.029344882669457034,2.9344882669457033,Low
18.0,10.0,4,others,2,divorced,6,1,2.0,320.13,0,6.0,16.84894736842105,0.3157894736842105,0.21052631578947367,0.053095951429330566,5.309595142933056,Low
19.0,13.0,5,fashion,1,single,8,0,3.0,213.65,0,4.75,10.682500000000001,0.4,0.25,0.05829822056920229,5.829822056920229,Low
25.0,12.0,3,laptop & accessory,5,married,4,1,9.0,155.77,0,2.5,5.991153846153846,0.15384615384615385,0.11538461538461539,0.014066138813039591,1.406613881303959,Low
29.0,7.0,3,laptop & accessory,3,married,2,0,9.0,163.06,0,2.9,5.435333333333333,0.06666666666666667,0.1,0.013114948002912486,1.3114948002912485,Low
1.0,14.0,5,fashion,2,married,11,0,2.0,240.57,0,0.3333333333333333,120.285,5.5,2.5,0.7383255215910838,73.83255215910837,High
12.0,15.0,3,laptop & accessory,4,single,21,0,3.0,167.82,0,3.0,12.909230769230769,1.6153846153846154,0.23076923076923078,0.03988784429318105,3.988784429318105,Low
4.0,6.0,3,laptop & accessory,2,single,9,1,5.0,159.93,1,0.6666666666666666,31.986,1.8,0.6,0.342447954914717,34.244795491471706,Medium
25.0,8.0,4,others,3,single,2,1,12.0,290.68,0,1.9230769230769231,11.18,0.07692307692307693,0.15384615384615385,0.016013742479956166,1.6013742479956166,Low
0.0,13.0,3,watch,1,single,2,0,2.0,126.1,0,0.0,126.1,2.0,3.0,0.360837428122169,36.083742812216904,Medium
8.0,27.0,3,laptop & accessory,1,married,2,1,7.0,140.14,0,1.0,15.57111111111111,0.2222222222222222,0.3333333333333333,0.02127360345407498,2.127360345407498,Low
6.0,10.0,4,fashion,2,single,5,0,8.0,236.59,0,0.6666666666666666,33.79857142857143,0.7142857142857143,0.5714285714285714,0.0601406742659623,6.01406742659623,Low
17.0,13.0,3,watch,5,married,2,1,1.0,125.59,0,8.5,6.977222222222222,0.1111111111111111,0.16666666666666666,0.1913392446192626,19.13392446192626,Low
11.0,13.0,4,watch,4,married,5,0,5.0,124.68,0,1.8333333333333333,10.39,0.4166666666666667,0.3333333333333333,0.03760188690341133,3.7601886903411335,Low
8.0,7.0,5,mobile phone,4,divorced,7,0,3.0,157.94,0,2.0,17.54888888888889,0.7777777777777778,0.5555555555555556,0.040818275968004455,4.081827596800445,Low
13.0,8.0,3,laptop & accessory,1,single,2,0,8.0,146.61,0,1.4444444444444444,10.472142857142858,0.14285714285714285,0.21428571428571427,0.016814554246272883,1.6814554246272884,Low
11.0,17.0,4,mobile phone,4,married,3,0,8.0,164.36,0,1.2222222222222223,13.696666666666667,0.25,0.3333333333333333,0.01910529835483462,1.910529835483462,Low
4.0,14.0,3,fashion,1,married,2,0,9.0,207.93,0,0.4,41.586,0.4,0.6,0.052541168321699416,5.254116832169942,Low
19.0,10.0,4,others,4,married,3,0,8.0,287.89,0,2.111111111111111,14.394499999999999,0.15,0.2,0.026765529782835216,2.676552978283522,Low
